Date&StateName,Date&StateAbbr,Date,StateName,StateAbbr,PositiveTestCumm,NegativeTestCumm,TestAdminCumm,DeathsCumm,NewPosTest,NewNegTest,NewTestAdmin,NewDeaths,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Pop2020,density_p sq mi,UnemplRate2019,UnemplRateFeb2020,UnemplRateMar2020,UnemplMarvs19,UnemplMarvsFeb,MedianAge,StayAtHome_EffDate,NonEssBizClosure_EffDate,SchoolClosure_EffDate,StayAtHome_DaysSinceEff,NonEssBizClosure_DaysSinceEff,SchoolClosure_DaysSinceEff, PositiveTestCummPCT_ofTestAdmin , NegativeTestCummPCT_ofTestAdmin , DeathsCummPCT_ofTestAdmin , StatesLessThan10Deaths , DeathsLessMore10 ,DateReached10Deaths,DaysSince10DeathsCumm
43916South Dakota,43916SD,3/26/2020,South Dakota,SD,46,1973,2019,1,5,1154,1159,0,-37,-4,12,-20,-31,16,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-16,-16,13, 0.02 , 0.98 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43917South Dakota,43917SD,3/27/2020,South Dakota,SD,58,2387,2445,1,12,414,426,0,-36,-1,17,-24,-29,18,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-15,-15,14, 0.02 , 0.98 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43918South Dakota,43918SD,3/28/2020,South Dakota,SD,68,2592,2660,1,10,205,215,0,-49,-11,-17,-31,-22,15,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-14,-14,15, 0.03 , 0.97 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43919South Dakota,43919SD,3/29/2020,South Dakota,SD,90,3127,3217,1,22,535,557,0,-35,-3,126,-31,-25,8,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-13,-13,16, 0.03 , 0.97 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43920South Dakota,43920SD,3/30/2020,South Dakota,SD,101,3478,3579,1,11,351,362,0,-31,-2,90,-22,-30,13,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-12,-12,17, 0.03 , 0.97 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43921South Dakota,43921SD,3/31/2020,South Dakota,SD,108,3609,3717,1,7,131,138,0,-32,-2,58,-17,-33,15,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-11,-11,18, 0.03 , 0.97 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43922South Dakota,43922SD,4/1/2020,South Dakota,SD,129,3903,4032,2,21,294,315,1,-32,4,51,-20,-34,15,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-10,-10,19, 0.03 , 0.97 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43923South Dakota,43923SD,4/2/2020,South Dakota,SD,165,4217,4382,2,36,314,350,0,-50,-18,-27,-34,-39,21,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-9,-9,20, 0.04 , 0.96 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43924South Dakota,43924SD,4/3/2020,South Dakota,SD,187,4593,4780,2,22,376,398,0,-41,-5,-15,-32,-35,22,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-8,-8,21, 0.04 , 0.96 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43925South Dakota,43925SD,4/4/2020,South Dakota,SD,212,5012,5224,2,25,419,444,0,-45,-2,-4,-31,-27,14,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-7,-7,22, 0.04 , 0.96 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43926South Dakota,43926SD,4/5/2020,South Dakota,SD,240,5353,5593,2,28,341,369,0,-38,-3,81,-36,-29,9,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-6,-6,23, 0.04 , 0.96 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43927South Dakota,43927SD,4/6/2020,South Dakota,SD,288,5732,6020,4,48,379,427,2,-32,-2,91,-23,-33,14,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-5,-5,24, 0.05 , 0.95 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43928South Dakota,43928SD,4/7/2020,South Dakota,SD,320,5948,6268,6,32,216,248,2,-31,2,123,-17,-36,14,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-4,-4,25, 0.05 , 0.95 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43929South Dakota,43929SD,4/8/2020,South Dakota,SD,393,6355,6748,6,73,407,480,0,-37,-6,25,-23,-37,17,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-3,-3,26, 0.06 , 0.94 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43930South Dakota,43930SD,4/9/2020,South Dakota,SD,447,6700,7147,6,54,345,399,0,-38,-5,18,-24,-38,18,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-2,-2,27, 0.06 , 0.94 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43931South Dakota,43931SD,4/10/2020,South Dakota,SD,536,7111,7647,6,89,411,500,0,-33,9,67,-26,-42,19,903027,11.9116,3.3,3.3,3.3,0,0,36.8,4/11/2020,4/11/2020,3/13/2020,-1,-1,28, 0.07 , 0.93 , 0.00 ,Exclude less than 10 Deaths,Less than 10 deaths,Exclude less than 10 Deaths,Exclude less than 10 Deaths
43891Tennessee,43891TN,3/1/2020,Tennessee,TN,0,0,0,0,0,0,0,0,16,11,59,13,3,-2,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-30,-29,-15, -   , -   , -   ,Include,Less than 10 deaths,3/30/2020,-29
43892Tennessee,43892TN,3/2/2020,Tennessee,TN,0,0,0,0,0,0,0,0,8,4,-5,3,2,1,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-29,-28,-14, -   , -   , -   ,Include,Less than 10 deaths,3/30/2020,-28
43893Tennessee,43893TN,3/3/2020,Tennessee,TN,0,0,0,0,0,0,0,0,17,12,38,4,-8,0,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-28,-27,-13, -   , -   , -   ,Include,Less than 10 deaths,3/30/2020,-27
43894Tennessee,43894TN,3/4/2020,Tennessee,TN,0,0,0,0,0,0,0,0,12,11,36,5,0,-1,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-27,-26,-12, -   , -   , -   ,Include,Less than 10 deaths,3/30/2020,-26
43895Tennessee,43895TN,3/5/2020,Tennessee,TN,1,0,1,0,1,0,1,0,11,10,33,7,1,-2,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-26,-25,-11, 1.00 , -   , -   ,Include,Less than 10 deaths,3/30/2020,-25
43896Tennessee,43896TN,3/6/2020,Tennessee,TN,1,0,1,0,0,0,0,0,5,4,25,6,0,-1,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-25,-24,-10, 1.00 , -   , -   ,Include,Less than 10 deaths,3/30/2020,-24
43897Tennessee,43897TN,3/7/2020,Tennessee,TN,1,0,1,0,0,0,0,0,12,10,88,15,6,-3,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-24,-23,-9, 1.00 , -   , -   ,Include,Less than 10 deaths,3/30/2020,-23
43898Tennessee,43898TN,3/8/2020,Tennessee,TN,3,0,3,0,2,0,2,0,13,11,81,13,2,-2,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-23,-22,-8, 1.00 , -   , -   ,Include,Less than 10 deaths,3/30/2020,-22
43899Tennessee,43899TN,3/9/2020,Tennessee,TN,3,0,3,0,0,0,0,0,8,7,45,5,0,0,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-22,-21,-7, 1.00 , -   , -   ,Include,Less than 10 deaths,3/30/2020,-21
43900Tennessee,43900TN,3/10/2020,Tennessee,TN,7,0,7,0,4,0,4,0,8,8,26,3,-1,1,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-21,-20,-6, 1.00 , -   , -   ,Include,Less than 10 deaths,3/30/2020,-20
43901Tennessee,43901TN,3/11/2020,Tennessee,TN,7,50,57,0,0,50,50,0,8,11,43,3,0,0,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-20,-19,-5, 0.12 , 0.88 , -   ,Include,Less than 10 deaths,3/30/2020,-19
43902Tennessee,43902TN,3/12/2020,Tennessee,TN,18,79,97,0,11,29,40,0,7,24,30,1,-2,0,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-19,-18,-4, 0.19 , 0.81 , -   ,Include,Less than 10 deaths,3/30/2020,-18
43903Tennessee,43903TN,3/13/2020,Tennessee,TN,26,116,142,0,8,37,45,0,2,23,29,0,-6,2,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-18,-17,-3, 0.18 , 0.82 , -   ,Include,Less than 10 deaths,3/30/2020,-17
43904Tennessee,43904TN,3/14/2020,Tennessee,TN,32,130,162,0,6,14,20,0,-4,19,27,1,1,2,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-17,-16,-2, 0.20 , 0.80 , -   ,Include,Less than 10 deaths,3/30/2020,-16
43905Tennessee,43905TN,3/15/2020,Tennessee,TN,39,157,196,0,7,27,34,0,-8,13,-2,-5,-7,3,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-16,-15,-1, 0.20 , 0.80 , -   ,Include,Less than 10 deaths,3/30/2020,-15
43906Tennessee,43906TN,3/16/2020,Tennessee,TN,52,270,322,0,13,113,126,0,-4,20,10,-7,-15,6,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-15,-14,0, 0.16 , 0.84 , -   ,Include,Less than 10 deaths,3/30/2020,-14
43907Tennessee,43907TN,3/17/2020,Tennessee,TN,73,330,403,0,21,60,81,0,-10,17,8,-9,-19,8,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-14,-13,1, 0.18 , 0.82 , -   ,Include,Less than 10 deaths,3/30/2020,-13
43908Tennessee,43908TN,3/18/2020,Tennessee,TN,98,349,447,0,25,19,44,0,-15,14,21,-13,-22,9,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-13,-12,2, 0.22 , 0.78 , -   ,Include,Less than 10 deaths,3/30/2020,-12
43909Tennessee,43909TN,3/19/2020,Tennessee,TN,154,349,503,0,56,0,56,0,-17,14,38,-16,-24,9,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-12,-11,3, 0.31 , 0.69 , -   ,Include,Less than 10 deaths,3/30/2020,-11
43910Tennessee,43910TN,3/20/2020,Tennessee,TN,228,563,791,0,74,214,288,0,-27,9,-18,-22,-27,13,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-11,-10,4, 0.29 , 0.71 , -   ,Include,Less than 10 deaths,3/30/2020,-10
43911Tennessee,43911TN,3/21/2020,Tennessee,TN,371,3272,3643,0,143,2709,2852,0,-33,9,11,-16,-16,8,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-10,-9,5, 0.10 , 0.90 , -   ,Include,Less than 10 deaths,3/30/2020,-9
43912Tennessee,43912TN,3/22/2020,Tennessee,TN,505,3272,3777,0,134,0,134,0,-37,0,1,-30,-28,8,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-9,-8,6, 0.13 , 0.87 , -   ,Include,Less than 10 deaths,3/30/2020,-8
43913Tennessee,43913TN,3/23/2020,Tennessee,TN,615,3272,3887,2,110,0,110,2,-32,-2,-16,-27,-34,15,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-8,-7,7, 0.16 , 0.84 , 0.00 ,Include,Less than 10 deaths,3/30/2020,-7
43914Tennessee,43914TN,3/24/2020,Tennessee,TN,667,10517,11184,2,52,7245,7297,0,-39,-10,-29,-29,-38,17,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-7,-6,8, 0.06 , 0.94 , 0.00 ,Include,Less than 10 deaths,3/30/2020,-6
43915Tennessee,43915TN,3/25/2020,Tennessee,TN,784,11012,11796,3,117,495,612,1,-33,-6,34,-26,-38,15,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-6,-5,9, 0.07 , 0.93 , 0.00 ,Include,Less than 10 deaths,3/30/2020,-5
43916Tennessee,43916TN,3/26/2020,Tennessee,TN,957,13952,14909,3,173,2940,3113,0,-31,-6,57,-27,-39,14,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-5,-4,10, 0.06 , 0.94 , 0.00 ,Include,Less than 10 deaths,3/30/2020,-4
43917Tennessee,43917TN,3/27/2020,Tennessee,TN,1203,14888,16091,6,246,936,1182,3,-34,-9,40,-30,-39,16,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-4,-3,11, 0.07 , 0.93 , 0.00 ,Include,Less than 10 deaths,3/30/2020,-3
43918Tennessee,43918TN,3/28/2020,Tennessee,TN,1373,16965,18338,6,170,2077,2247,0,-38,-7,48,-27,-26,9,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-3,-2,12, 0.07 , 0.93 , 0.00 ,Include,Less than 10 deaths,3/30/2020,-2
43919Tennessee,43919TN,3/29/2020,Tennessee,TN,1537,19037,20574,7,164,2072,2236,1,-35,-9,35,-35,-34,8,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-2,-1,13, 0.07 , 0.93 , 0.00 ,Include,Less than 10 deaths,3/30/2020,-1
43920Tennessee,43920TN,3/30/2020,Tennessee,TN,1834,21470,23304,13,297,2433,2730,6,-31,-10,10,-32,-39,15,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,-1,0,14, 0.08 , 0.92 , 0.00 ,Include,10 or more deaths,3/30/2020,0
43921Tennessee,43921TN,3/31/2020,Tennessee,TN,2239,25121,27360,23,405,3651,4056,10,-36,-11,-30,-32,-42,18,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,0,1,15, 0.08 , 0.92 , 0.00 ,Include,10 or more deaths,3/30/2020,1
43922Tennessee,43922TN,4/1/2020,Tennessee,TN,2683,29769,32452,24,444,4648,5092,1,-31,-1,7,-28,-42,16,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,1,2,16, 0.08 , 0.92 , 0.00 ,Include,10 or more deaths,3/30/2020,2
43923Tennessee,43923TN,4/2/2020,Tennessee,TN,2845,31766,34611,32,162,1997,2159,8,-33,0,11,-31,-42,16,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,2,3,17, 0.08 , 0.92 , 0.00 ,Include,10 or more deaths,3/30/2020,3
43924Tennessee,43924TN,4/3/2020,Tennessee,TN,3067,34772,37839,37,222,3006,3228,5,-37,-2,1,-35,-44,18,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,3,4,18, 0.08 , 0.92 , 0.00 ,Include,10 or more deaths,3/30/2020,4
43925Tennessee,43925TN,4/4/2020,Tennessee,TN,3321,38070,41391,43,254,3298,3552,6,-45,-6,6,-33,-31,11,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,4,5,19, 0.08 , 0.92 , 0.00 ,Include,10 or more deaths,3/30/2020,5
43926Tennessee,43926TN,4/5/2020,Tennessee,TN,3633,41667,45300,44,312,3597,3909,1,-43,-9,2,-42,-38,10,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,5,6,20, 0.08 , 0.92 , 0.00 ,Include,10 or more deaths,3/30/2020,6
43927Tennessee,43927TN,4/6/2020,Tennessee,TN,3802,43548,47350,65,169,1881,2050,21,-35,-9,3,-35,-43,16,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,6,7,21, 0.08 , 0.92 , 0.00 ,Include,10 or more deaths,3/30/2020,7
43928Tennessee,43928TN,4/7/2020,Tennessee,TN,4138,48736,52874,72,336,5188,5524,7,-36,-7,5,-33,-45,17,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,7,8,22, 0.08 , 0.92 , 0.00 ,Include,10 or more deaths,3/30/2020,8
43929Tennessee,43929TN,4/8/2020,Tennessee,TN,4362,52256,56618,79,224,3520,3744,7,-35,-5,8,-32,-45,17,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,8,9,23, 0.08 , 0.92 , 0.00 ,Include,10 or more deaths,3/30/2020,9
43930Tennessee,43930TN,4/9/2020,Tennessee,TN,4634,55215,59849,94,272,2959,3231,15,-33,-4,0,-35,-46,17,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,9,10,24, 0.08 , 0.92 , 0.00 ,Include,10 or more deaths,3/30/2020,10
43931Tennessee,43931TN,4/10/2020,Tennessee,TN,4862,57937,62799,98,228,2722,2950,4,-36,-5,-5,-39,-53,20,6897576,167.2748,3.4,3.4,3.5,0.1,0.1,38.7,3/31/2020,3/30/2020,3/16/2020,10,11,25, 0.08 , 0.92 , 0.00 ,Include,10 or more deaths,3/30/2020,11
43891Texas,43891TX,3/1/2020,Texas,TX,0,0,0,0,0,0,0,0,14,9,6,7,2,-2,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-32,-30,-18, -   , -   , -   ,Include,Less than 10 deaths,3/25/2020,-24
43892Texas,43892TX,3/2/2020,Texas,TX,0,0,0,0,0,0,0,0,8,7,8,4,4,-1,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-31,-29,-17, -   , -   , -   ,Include,Less than 10 deaths,3/25/2020,-23
43893Texas,43893TX,3/3/2020,Texas,TX,0,0,0,0,0,0,0,0,12,10,17,3,3,-2,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-30,-28,-16, -   , -   , -   ,Include,Less than 10 deaths,3/25/2020,-22
43894Texas,43894TX,3/4/2020,Texas,TX,1,0,1,0,1,0,1,0,6,5,-10,0,2,1,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-29,-27,-15, 1.00 , -   , -   ,Include,Less than 10 deaths,3/25/2020,-21
43895Texas,43895TX,3/5/2020,Texas,TX,1,0,1,0,0,0,0,0,11,8,34,5,3,-2,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-28,-26,-14, 1.00 , -   , -   ,Include,Less than 10 deaths,3/25/2020,-20
43896Texas,43896TX,3/6/2020,Texas,TX,5,0,5,0,4,0,4,0,6,7,21,6,3,-2,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-27,-25,-13, 1.00 , -   , -   ,Include,Less than 10 deaths,3/25/2020,-19
43897Texas,43897TX,3/7/2020,Texas,TX,8,0,8,0,3,0,3,0,5,7,21,11,3,-2,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-26,-24,-12, 1.00 , -   , -   ,Include,Less than 10 deaths,3/25/2020,-18
43898Texas,43898TX,3/8/2020,Texas,TX,8,0,8,0,0,0,0,0,9,4,11,6,0,-1,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-25,-23,-11, 1.00 , -   , -   ,Include,Less than 10 deaths,3/25/2020,-17
43899Texas,43899TX,3/9/2020,Texas,TX,12,0,12,0,4,0,4,0,6,5,7,1,-9,2,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-24,-22,-10, 1.00 , -   , -   ,Include,Less than 10 deaths,3/25/2020,-16
43900Texas,43900TX,3/10/2020,Texas,TX,13,0,13,0,1,0,1,0,10,6,39,3,-10,1,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-23,-21,-9, 1.00 , -   , -   ,Include,Less than 10 deaths,3/25/2020,-15
43901Texas,43901TX,3/11/2020,Texas,TX,21,0,21,0,8,0,8,0,12,14,49,4,-9,1,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-22,-20,-8, 1.00 , -   , -   ,Include,Less than 10 deaths,3/25/2020,-14
43902Texas,43902TX,3/12/2020,Texas,TX,23,0,23,0,2,0,2,0,11,26,48,1,-11,1,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-21,-19,-7, 1.00 , -   , -   ,Include,Less than 10 deaths,3/25/2020,-13
43903Texas,43903TX,3/13/2020,Texas,TX,39,0,39,0,16,0,16,0,1,31,4,-5,-15,4,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-20,-18,-6, 1.00 , -   , -   ,Include,Less than 10 deaths,3/25/2020,-12
43904Texas,43904TX,3/14/2020,Texas,TX,51,0,51,0,12,0,12,0,-8,14,-3,-2,-3,2,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-19,-17,-5, 1.00 , -   , -   ,Include,Less than 10 deaths,3/25/2020,-11
43905Texas,43905TX,3/15/2020,Texas,TX,56,0,56,0,5,0,5,0,-9,7,-17,-7,-7,3,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-18,-16,-4, 1.00 , -   , -   ,Include,Less than 10 deaths,3/25/2020,-10
43906Texas,43906TX,3/16/2020,Texas,TX,57,0,57,0,1,0,1,0,-4,17,-2,-13,-22,7,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-17,-15,-3, 1.00 , -   , -   ,Include,Less than 10 deaths,3/25/2020,-9
43907Texas,43907TX,3/17/2020,Texas,TX,64,1204,1268,1,7,1204,1211,1,-12,15,2,-16,-26,10,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-16,-14,-2, 0.05 , 0.95 , 0.00 ,Include,Less than 10 deaths,3/25/2020,-8
43908Texas,43908TX,3/18/2020,Texas,TX,83,1824,1907,2,19,620,639,1,-16,14,11,-19,-29,12,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-15,-13,-1, 0.04 , 0.96 , 0.00 ,Include,Less than 10 deaths,3/25/2020,-7
43909Texas,43909TX,3/19/2020,Texas,TX,143,2212,2355,3,60,388,448,1,-22,12,10,-25,-32,13,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-14,-12,0, 0.06 , 0.94 , 0.00 ,Include,Less than 10 deaths,3/25/2020,-6
43910Texas,43910TX,3/20/2020,Texas,TX,194,5083,5277,5,51,2871,2922,2,-30,9,-33,-30,-34,17,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-13,-11,1, 0.04 , 0.96 , 0.00 ,Include,Less than 10 deaths,3/25/2020,-5
43911Texas,43911TX,3/21/2020,Texas,TX,304,6218,6522,5,110,1135,1245,0,-40,-3,-45,-32,-22,13,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-12,-10,2, 0.05 , 0.95 , 0.00 ,Include,Less than 10 deaths,3/25/2020,-4
43912Texas,43912TX,3/22/2020,Texas,TX,334,8422,8756,5,30,2204,2234,0,-41,-10,-41,-37,-29,11,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-11,-9,3, 0.04 , 0.96 , 0.00 ,Include,Less than 10 deaths,3/25/2020,-3
43913Texas,43913TX,3/23/2020,Texas,TX,352,9703,10055,8,18,1281,1299,3,-31,-4,-14,-34,-36,15,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-10,-8,4, 0.04 , 0.96 , 0.00 ,Include,Less than 10 deaths,3/25/2020,-2
43914Texas,43914TX,3/24/2020,Texas,TX,410,10757,11167,9,58,1054,1112,1,-30,-1,-3,-32,-40,17,29472295,112.8204,3.5,3.5,4.7,1.2,1.2,34.4,4/2/2020,3/31/2020,3/19/2020,-9,-7,5, 0.04 , 0.96 , 0.00 ,Include,Less than 10 deaths,3/25/2020,-1
